Scenario,RowID,Regime0,RegimeNew,Regime0_Control,RegimeNew_Control,InitialRegimeSame,RegimeShift_vsControl,Salinity0,Salinity,SeaIce0,SeaIce,Hg0_water,HgII_water,MLD,AS,Net,Diff_Hg0,Diff_HgII,Current_Hg0,Current_HgII,fr_Hg0,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,Salinity_1,SeaIce_1,Hg0_water_Control,HgII_water_Control,MLD_Control,AS_Control,Net_Control,Diff_Hg0_Control,Diff_HgII_Control,Current_Hg0_Control,Current_HgII_Control,fr_Hg0_Control,fr_HgII_Control,Red_UVB_Control,Red_UVA_Control,Red_Bio_Control,Ox_UVB_Control,Ox_UVA_Control,Ox_Dark_Control,Ox_Bio_Control,Salinity_Control,SeaIce_Control,d_Hg0_water,d_HgII_water,d_MLD,d_AS,d_Net,d_Diff_Hg0,d_Diff_HgII,d_Current_Hg0,d_Current_HgII,d_fr_Hg0,d_fr_HgII,d_Red_UVB,d_Red_UVA,d_Red_Bio,d_Ox_UVB,d_Ox_UVA,d_Ox_Dark,d_Ox_Bio,d_Salinity,d_SeaIce
IceOnly,4,open,open,open,open,1,0,28.596,28.596,0.0918,0.08302392,0.0910048404675856,0.762800046911792,7.89512167408105,0.212002536370527,0.103837978867944,0.107328941188407,0.07438900389645,0.0038220057590163,0.0834648293052729,0.00245972330359757,0.0484240852110398,0.000324935606508378,0.00465762299448098,0.000309714898089465,0.00363696808292359,0.0386906058464774,0.00036,0.000504187043401454,28.596,0.08302392,0.0910372640620123,0.762516078575743,7.89512167408105,0.210234009945711,0.102687335117385,0.10671299887853,0.0741046964822147,0.0038220057590163,0.0834648293052729,0.00245972330359757,0.0484240852110398,0.000321920473132584,0.00461440410968891,0.000308765948140426,0.00360322003058991,0.0383315890607488,0.00036,0.000502642241158833,28.596,0.0918,-3.24235944267059e-05,0.000283968336049045,0,0.00176852642481598,0.00115064375055901,0.000615942309876993,0.00028430741423531,0,0,0,0,3.01513337579401e-06,4.32188847920706e-05,9.48949949038992e-07,3.374805233368e-05,0.000359016785728597,0,1.54480224262099e-06,0,-0.00877608000000001
SalinityIce,4,open,open,open,open,1,0,28.596,26.896,0.0918,0.08302392,0.0551456277684827,0.922606789405788,6.39819006799544,0.0757106536457608,-0.0244280101939728,0.0974430521868455,0.000191089359449738,0.00291321176175554,0.0636186174893733,0.00253956719262142,0.0499959560308254,0.00029937550283297,0.00309906950277998,0.00017848882486355,0.0041760419836663,0.0598061533796631,0.00036,0.000290563203266244,26.896,0.08302392,0.0910372640620123,0.762516078575743,7.89512167408105,0.210234009945711,0.102687335117385,0.10671299887853,0.0741046964822147,0.0038220057590163,0.0834648293052729,0.00245972330359757,0.0484240852110398,0.000321920473132584,0.00461440410968891,0.000308765948140426,0.00360322003058991,0.0383315890607488,0.00036,0.000502642241158833,28.596,0.0918,-0.0358916362935296,0.160090710830045,-1.49693160608561,-0.13452335629995,-0.127115345311358,-0.0092699466916845,-0.073913607122765,-0.00090879399726076,-0.0198462118158996,7.98438890238502e-05,0.0015718708197856,-2.2544970299614e-05,-0.00151533460690893,-0.000130277123276876,0.00057282195307639,0.0214745643189143,0,-0.000212079037892589,-1.7,-0.00877608000000001
SalinityOnly,5,ice,ice,ice,ice,1,0,27.905,26.805,0.2245,0.2245,0.0583095878730458,0.952874045263549,3.65482849999999,0.0834307871154383,-0.0957287391052347,0.177896843181531,-0.0197468798125922,0.00165847922500401,0.0362178118373449,0.00146737498108799,0.0288879204489491,0.00040400696205477,0.00352831549195529,9.68835843216955e-05,0.0056488851483213,0.0729593862650461,0.00036,0.000157717462849272,26.805,0.2245,0.0790089767241471,0.803361763357793,7.5418985,0.158223892986793,0.0534124000278072,0.103181984511411,0.0504969254945254,0.003562787594479,0.0778040320118904,0.002611383122567,0.0514097820112146,0.000250390701316743,0.00342762915146316,0.000245307235987376,0.00312765632916362,0.0361650892404293,0.00036,0.000399337360909681,27.905,0.2245,-0.0206993888511013,0.149512281905756,-3.88707000000001,-0.0747931058713547,-0.149141139133042,0.07471485867012,-0.0702438053071176,-0.00190430836947499,-0.0415862201745455,-0.00114400814147901,-0.0225218615622655,0.000153616260738027,0.00010068634049213,-0.000148423651665681,0.00252122881915768,0.0367942970246168,0,-0.000241619898060409,-1.1,0
IceOnly,5,ice,ice,ice,ice,1,0,27.905,27.905,0.2245,0.2030378,0.0789203060077449,0.804412330468348,7.5418985,0.161981084031371,0.0556169955733815,0.104729479596817,0.0507841503247598,0.003562787594479,0.0778040320118904,0.002611383122567,0.0514097820112146,0.000257072152661645,0.00351909236189165,0.000247658498372248,0.00321111503380795,0.0371301222183845,0.00036,0.000403164997350171,27.905,0.2030378,0.0790089767241471,0.803361763357793,7.5418985,0.158223892986793,0.0534124000278072,0.103181984511411,0.0504969254945254,0.003562787594479,0.0778040320118904,0.002611383122567,0.0514097820112146,0.000250390701316743,0.00342762915146316,0.000245307235987376,0.00312765632916362,0.0361650892404293,0.00036,0.000399337360909681,27.905,0.2245,-8.86707164022005e-05,0.00105056711055507,0,0.00375719104457797,0.0022045955455743,0.001547495085406,0.000287224830234405,0,0,0,0,6.68145134490202e-06,9.14632104284901e-05,2.35126238487196e-06,8.34587046443301e-05,0.000965032977955201,0,3.82763644049002e-06,0,-0.0214622
SalinityIce,5,ice,ice,ice,ice,1,0,27.905,26.805,0.2245,0.2030378,0.0582569275261414,0.955599853283186,3.65482849999999,0.0853931436466231,-0.0964061485515124,0.180534926498498,-0.0218719472985794,0.00165847922500401,0.0362178118373449,0.00146737498108799,0.0288879204489491,0.000414787525573206,0.00362246542709663,9.78122105263416e-05,0.00579962058327544,0.0749062420664809,0.00036,0.000159229179926603,26.805,0.2030378,0.0790089767241471,0.803361763357793,7.5418985,0.158223892986793,0.0534124000278072,0.103181984511411,0.0504969254945254,0.003562787594479,0.0778040320118904,0.002611383122567,0.0514097820112146,0.000250390701316743,0.00342762915146316,0.000245307235987376,0.00312765632916362,0.0361650892404293,0.00036,0.000399337360909681,27.905,0.2245,-0.0207520491980057,0.152238089925393,-3.88707000000001,-0.0728307493401699,-0.14981854857932,0.077352941987087,-0.0723688727931048,-0.00190430836947499,-0.0415862201745455,-0.00114400814147901,-0.0225218615622655,0.000164396824256463,0.00019483627563347,-0.000147495025461034,0.00267196425411182,0.0387411528260516,0,-0.000240108180983078,-1.1,-0.0214622
SalinityOnly,6,ice,ice,ice,ice,1,0,27.869,26.769,0.2329,0.2329,0.0552426646969001,0.937463108380266,3.52761529999999,0.0603918032223641,-0.083018837069804,0.142108308374231,-0.0075028511390987,0.00159860286344557,0.0349102339287804,0.00142267756383701,0.0280079712536436,0.00040601654760394,0.0034698981689173,9.2281773908887e-05,0.00568009494396296,0.0738107483649593,0.00036,0.000150226143572607,26.769,0.2329,0.0772321767896091,0.792470971204868,7.4146853,0.127071742298304,0.0449951200014815,0.0803755431226062,0.042566756168239,0.00349817337449306,0.0763929889151873,0.00258074004665904,0.0508065178486459,0.000247773843718259,0.00337757131786244,0.000238320678300983,0.00311232317896888,0.036183374933955,0.00036,0.000387963894908577,27.869,0.2329,-0.021989512092709,0.144992137175398,-3.88707000000001,-0.0666799390759399,-0.128013957071285,0.0617327652516248,-0.0500696073073377,-0.00189957051104749,-0.0414827549864069,-0.00115806248282203,-0.0227985465950023,0.000158242703885681,9.232685105486e-05,-0.000146038904392096,0.00256777176499408,0.0376273734310043,0,-0.00023773775133597,-1.1,0
IceOnly,6,ice,ice,ice,ice,1,0,27.869,27.869,0.2329,0.21063476,0.0771739475163123,0.793855633057088,7.4146853,0.130372112908451,0.0470495615386018,0.0816181715233305,0.0427555284530801,0.00349817337449306,0.0763929889151873,0.00258074004665904,0.0508065178486459,0.000254705240196817,0.00347205782857474,0.000240734818410306,0.00319938945521139,0.0371955936324096,0.00036,0.000391893890435381,27.869,0.21063476,0.0772321767896091,0.792470971204868,7.4146853,0.127071742298304,0.0449951200014815,0.0803755431226062,0.042566756168239,0.00349817337449306,0.0763929889151873,0.00258074004665904,0.0508065178486459,0.000247773843718259,0.00337757131786244,0.000238320678300983,0.00311232317896888,0.036183374933955,0.00036,0.000387963894908577,27.869,0.2329,-5.82292732967948e-05,0.00138466185221997,0,0.00330037061014699,0.0020544415371203,0.0012426284007243,0.000188772284841099,0,0,0,0,6.931396478558e-06,9.44865107122997e-05,2.41414010932302e-06,8.706627624251e-05,0.0010122186984546,0,3.92999552680401e-06,0,-0.02226524
SalinityIce,6,ice,ice,ice,ice,1,0,27.869,26.769,0.2329,0.21063476,0.0552268775023827,0.940838050330465,3.52761529999999,0.062000739464879,-0.0835816498751614,0.144279566182685,-0.00941165632516789,0.00159860286344557,0.0349102339287804,0.00142267756383701,0.0280079712536436,0.000417374734675125,0.00356696749467042,9.32165695520561e-05,0.00583899383943004,0.0758755811722448,0.00036,0.000151747903921952,26.769,0.21063476,0.0772321767896091,0.792470971204868,7.4146853,0.127071742298304,0.0449951200014815,0.0803755431226062,0.042566756168239,0.00349817337449306,0.0763929889151873,0.00258074004665904,0.0508065178486459,0.000247773843718259,0.00337757131786244,0.000238320678300983,0.00311232317896888,0.036183374933955,0.00036,0.000387963894908577,27.869,0.2329,-0.0220052992872264,0.148367079125597,-3.88707000000001,-0.065071002833425,-0.128576769876643,0.0639040230600788,-0.0519784124934069,-0.00189957051104749,-0.0414827549864069,-0.00115806248282203,-0.0227985465950023,0.000169600890956866,0.00018939617680798,-0.000145104108748927,0.00272667066046116,0.0396922062382898,0,-0.000236215990986625,-1.1,-0.02226524
SalinityOnly,7,ice,ice,ice,ice,1,0,27.682,26.582,0.2792,0.2792,0.0601924517112395,0.989598974988791,2.86681339999998,0.0958215946875723,-0.161303494522621,0.256263256979342,-0.0640816265012588,0.00129007304386404,0.0281725704215472,0.00118309931200117,0.0232914416892642,0.000435671996581324,0.00323211175168791,7.0401444658468e-05,0.00608839157791954,0.0803975814832405,0.00036,0.00011460700293239,26.582,0.2792,0.076191708719022,0.83970601028709,6.75388339999999,0.157344611432531,0.0246684303310925,0.131084669479687,0.0441189416072842,0.00316503301252428,0.0691178812362344,0.00241416629013277,0.0475272133154272,0.000243754471720024,0.00319069607695005,0.000205290459264206,0.00314876333168233,0.0372844851395076,0.00036,0.00033419377089522,27.682,0.2792,-0.0159992570077825,0.149892964701701,-3.88707000000001,-0.0615230167449587,-0.185971924853713,0.125178587499655,-0.108200568108543,-0.00187495996866024,-0.0409453108146872,-0.0012310669781316,-0.024235771626163,0.0001919175248613,4.14156747378601e-05,-0.000134889014605738,0.00293962824623721,0.0431130963437329,0,-0.00021958676796283,-1.1,0
IceOnly,7,ice,ice,ice,ice,1,0,27.682,27.682,0.2792,0.25250848,0.0760560072680181,0.841209780737664,6.75388339999999,0.162210688112984,0.0270051255281519,0.133606948681041,0.044130375561875,0.00316503301252428,0.0691178812362344,0.00241416629013277,0.0475272133154272,0.000252433927707649,0.0033043083769598,0.00020803270435742,0.00326088251686048,0.0386120876466784,0.00036,0.000338657890814405,27.682,0.25250848,0.076191708719022,0.83970601028709,6.75388339999999,0.157344611432531,0.0246684303310925,0.131084669479687,0.0441189416072842,0.00316503301252428,0.0691178812362344,0.00241416629013277,0.0475272133154272,0.000243754471720024,0.00319069607695005,0.000205290459264206,0.00314876333168233,0.0372844851395076,0.00036,0.00033419377089522,27.682,0.2792,-0.000135701451003903,0.00150377045057393,0,0.004866076680453,0.0023366951970594,0.00252227920135401,1.14339545908004e-05,0,0,0,0,8.67945598762504e-06,0.00011361230000975,2.742245093214e-06,0.00011211918517815,0.0013276025071708,0,4.46411991918502e-06,0,-0.02669152
SalinityIce,7,ice,ice,ice,ice,1,0,27.682,26.582,0.2792,0.25250848,0.0599865248238737,0.992842349322125,2.86681339999998,0.0982959079743619,-0.163838489416067,0.261267052537197,-0.0684619724334341,0.00129007304386404,0.0281725704215472,0.00118309931200117,0.0232914416892642,0.000451185131141215,0.00334719875500689,7.13418586302707e-05,0.00630518319763051,0.0832603280210629,0.00036,0.000116137909398115,26.582,0.25250848,0.076191708719022,0.83970601028709,6.75388339999999,0.157344611432531,0.0246684303310925,0.131084669479687,0.0441189416072842,0.00316503301252428,0.0691178812362344,0.00241416629013277,0.0475272133154272,0.000243754471720024,0.00319069607695005,0.000205290459264206,0.00314876333168233,0.0372844851395076,0.00036,0.00033419377089522,27.682,0.2792,-0.0162051838951483,0.153136339035035,-3.88707000000001,-0.0590487034581691,-0.188506919747159,0.13018238305751,-0.112580914040718,-0.00187495996866024,-0.0409453108146872,-0.0012310669781316,-0.024235771626163,0.000207430659421191,0.00015650267805684,-0.000133948600633935,0.00315641986594818,0.0459758428815553,0,-0.000218055861497105,-1.1,-0.02669152
SalinityOnly,8,ice,ice,ice,ice,1,0,27.641,26.541,0.6001,0.6001,0.0409717741799361,0.750443422437424,2.72193169999998,0.00469901305381081,-0.0476099370235545,0.0510148118615175,0.0306697137992849,0.00122298667931368,0.0267075407175239,0.00112891262182677,0.0222246790584953,0.000253631923886819,0.00182501585764232,5.13395124439714e-05,0.0035402130183044,0.047088137283432,0.00036,8.3575950490186e-05,26.541,0.6001,0.0664155036743258,0.705465450100576,6.60900169999999,0.026026216121759,-0.000436227890202201,0.0244066397127811,0.0205266077023382,0.00309255075365372,0.0675350161790533,0.00237598593315459,0.0467755641941641,0.000139020372323696,0.0018090062430731,0.00015455121628587,0.00180634967287061,0.0215831623197831,0.00036,0.000251595003256068,27.641,0.6001,-0.0254437294943897,0.044977972336848,-3.88707000000001,-0.0213272030679482,-0.0471737091333523,0.0266081721487364,0.0101431060969467,-0.00186956407434004,-0.0408274754615294,-0.00124707331132782,-0.0245508851356688,0.000114611551563123,1.60096145692199e-05,-0.000103211703841899,0.00173386334543379,0.0255049749636489,0,-0.000168019052765882,-1.1,0
IceOnly,8,ice,ice,ice,ice,1,0,27.641,27.641,0.6001,0.54273044,0.0665503667334226,0.715289714786919,6.60900169999999,0.0298282437123334,0.00223479633939927,0.0255445729546433,0.0205259706207893,0.00309255075365372,0.0675350161790533,0.00237598593315459,0.0467755641941641,0.00015762409310189,0.00205108764790333,0.000164703949584847,0.00204807557519823,0.0244714233609258,0.00036,0.000268122708626495,27.641,0.54273044,0.0664155036743258,0.705465450100576,6.60900169999999,0.026026216121759,-0.000436227890202201,0.0244066397127811,0.0205266077023382,0.00309255075365372,0.0675350161790533,0.00237598593315459,0.0467755641941641,0.000139020372323696,0.0018090062430731,0.00015455121628587,0.00180634967287061,0.0215831623197831,0.00036,0.000251595003256068,27.641,0.6001,0.000134863059096796,0.00982426468634301,0,0.0038020275905744,0.00267102422960147,0.0011379332418622,-6.37081548900825e-07,0,0,0,0,1.8603720778194e-05,0.00024208140483023,1.0152733298977e-05,0.00024172590232762,0.0028882610411427,0,1.6527705370427e-05,0,-0.0573695599999999
SalinityIce,8,ice,ice,ice,ice,1,0,27.641,26.541,0.6001,0.54273044,0.0410073354049826,0.770620038017312,2.72193169999998,0.00540061252096519,-0.0493135445664948,0.0534209369495025,0.0283679311963556,0.00122298667931368,0.0267075407175239,0.00112891262182677,0.0222246790584953,0.000287572974493704,0.00206923967077022,5.47120926802796e-05,0.00401396469503356,0.0533894767442883,0.00036,8.90661973865017e-05,26.541,0.54273044,0.0664155036743258,0.705465450100576,6.60900169999999,0.026026216121759,-0.000436227890202201,0.0244066397127811,0.0205266077023382,0.00309255075365372,0.0675350161790533,0.00237598593315459,0.0467755641941641,0.000139020372323696,0.0018090062430731,0.00015455121628587,0.00180634967287061,0.0215831623197831,0.00036,0.000251595003256068,27.641,0.6001,-0.0254081682693432,0.065154587916736,-3.88707000000001,-0.0206256036007938,-0.0488773166762926,0.0290142972367214,0.0078413234940174,-0.00186956407434004,-0.0408274754615294,-0.00124707331132782,-0.0245508851356688,0.000148552602170008,0.00026023342769712,-9.98391236055904e-05,0.00220761502216295,0.0318063144245052,0,-0.000162528805869566,-1.1,-0.0573695599999999
SalinityOnly,9,ice,ice,ice,ice,1,0,27.643,26.543,0.5022,0.5022,0.0357193921919706,0.709237822495883,2.7289991,0.000245161744242355,-0.0358221606063334,0.0346333198598857,0.0252728449614428,0.00122625451882881,0.0267789036836012,0.00113156971640279,0.0222769887528316,0.000310588026215734,0.00223989008942776,5.70061606145833e-05,0.0043354992414152,0.0576882980735928,0.00036,9.28007265818798e-05,26.543,0.5022,0.0645777073244085,0.697674443080579,6.6160691,0.0220797835345217,0.00353470443085219,0.0163924350817454,0.0141674742940876,0.00309608180752593,0.0676121272111382,0.00237786223098933,0.0468125024977928,0.000170411847347424,0.00221977726255224,0.000171333683213207,0.00221360813779794,0.0264568127520082,0.00036,0.000278915298254057,27.643,0.5022,-0.0288583151324379,0.0115633794153039,-3.88707,-0.0218346217902793,-0.0393568650371856,0.0182408847781403,0.0111053706673552,-0.00186982728869712,-0.040833223527537,-0.00124629251458654,-0.0245355137449612,0.00014017617886831,2.011282687552e-05,-0.000114327522598624,0.00212189110361726,0.0312314853215846,0,-0.000186114571672177,-1.1,0
IceOnly,9,ice,ice,ice,ice,1,0,27.643,27.643,0.5022,0.45418968,0.0649861710123594,0.707164827068755,6.6160691,0.0245188983081722,0.0054103995275101,0.0169768624796647,0.0140796081569413,0.00309608180752593,0.0676121272111382,0.00237786223098933,0.0468125024977928,0.000185948165285512,0.00242215265980054,0.000178352892983721,0.00241542110065524,0.028868860159168,0.00036,0.000290341918810708,27.643,0.45418968,0.0645777073244085,0.697674443080579,6.6160691,0.0220797835345217,0.00353470443085219,0.0163924350817454,0.0141674742940876,0.00309608180752593,0.0676121272111382,0.00237786223098933,0.0468125024977928,0.000170411847347424,0.00221977726255224,0.000171333683213207,0.00221360813779794,0.0264568127520082,0.00036,0.000278915298254057,27.643,0.5022,0.000408463687950902,0.00949038398817603,0,0.0024391147736505,0.00187569509665791,0.0005844273979193,-8.78661371463002e-05,0,0,0,0,1.5536317938088e-05,0.0002023753972483,7.01920977051398e-06,0.0002018129628573,0.0024120474071598,0,1.1426620556651e-05,0,-0.04801032
SalinityIce,9,ice,ice,ice,ice,1,0,27.643,26.543,0.5022,0.45418968,0.0361040412131491,0.727019536752181,2.7289991,0.000591514017409741,-0.0367127821709644,0.0358802419948967,0.0240414294179405,0.00122625451882881,0.0267789036836012,0.00113156971640279,0.0222769887528316,0.000338904099294933,0.00244409915773728,5.93415928078401e-05,0.00473076339518993,0.0629476961385131,0.00036,9.66025929429956e-05,26.543,0.45418968,0.0645777073244085,0.697674443080579,6.6160691,0.0220797835345217,0.00353470443085219,0.0163924350817454,0.0141674742940876,0.00309608180752593,0.0676121272111382,0.00237786223098933,0.0468125024977928,0.000170411847347424,0.00221977726255224,0.000171333683213207,0.00221360813779794,0.0264568127520082,0.00036,0.000278915298254057,27.643,0.5022,-0.0284736661112594,0.029345093671602,-3.88707,-0.021488269517112,-0.0402474866018166,0.0194878069131513,0.0098739551238529,-0.00186982728869712,-0.040833223527537,-0.00124629251458654,-0.0245355137449612,0.000168492251947509,0.00022432189518504,-0.000111992090405367,0.00251715525739199,0.0364908833865049,0,-0.000182312705311061,-1.1,-0.04801032
SalinityOnly,10,ice,ice,ice,ice,1,0,27.816,26.716,0.353,0.353,0.0361059321169274,0.690705106006149,3.34032919999999,0.000539481427815763,-0.0208095096790081,0.0195612262574421,0.0155339850014095,0.0015107337311285,0.0329913508625408,0.00135603598328677,0.0266960116643501,0.000349005002671057,0.00289521824485854,8.0848008823155e-05,0.00488437960820296,0.064272822601654,0.00036,0.000131613037619089,26.716,0.353,0.0711088991149317,0.717986742484302,7.22739919999999,0.025013819157344,0.0128155646476147,0.0102032787020659,0.00825489600993063,0.0034033290617133,0.0743217820997437,0.00253478957975268,0.0499019001131038,0.000208035985554517,0.00282752646963287,0.000215371174977437,0.00263449969437182,0.031004739343208,0.00036,0.000350604238335362,27.816,0.353,-0.0350029669980043,-0.0272816364781531,-3.88707,-0.0244743377295282,-0.0336250743266228,0.0093579475553762,0.00727908899147887,-0.0018925953305848,-0.0413304312372029,-0.00117875359646591,-0.0232058884487537,0.00014096901711654,6.769177522567e-05,-0.000134523166154282,0.00224987991383114,0.033268083258446,0,-0.000218991200716273,-1.1,0
IceOnly,10,ice,ice,ice,ice,1,0,27.816,27.816,0.353,0.3192532,0.0714964610801381,0.724563569128558,7.22739919999999,0.0265881358057959,0.0141803415815768,0.0104343095689258,0.00818516165770118,0.0034033290617133,0.0743217820997437,0.00253478957975268,0.0499019001131038,0.000218424385075569,0.00296872066997566,0.000219649297625825,0.00276605498895354,0.0325529792714338,0.00036,0.000357568624042041,27.816,0.3192532,0.0711088991149317,0.717986742484302,7.22739919999999,0.025013819157344,0.0128155646476147,0.0102032787020659,0.00825489600993063,0.0034033290617133,0.0743217820997437,0.00253478957975268,0.0499019001131038,0.000208035985554517,0.00282752646963287,0.000215371174977437,0.00263449969437182,0.031004739343208,0.00036,0.000350604238335362,27.816,0.353,0.000387561965206396,0.00657682664425596,0,0.0015743166484519,0.0013647769339621,0.0002310308668599,-6.97343522294506e-05,0,0,0,0,1.0388399521052e-05,0.00014119420034279,4.278122648388e-06,0.00013155529458172,0.0015482399282258,0,6.96438570667904e-06,0,-0.0337468
SalinityIce,10,ice,ice,ice,ice,1,0,27.816,26.716,0.353,0.3192532,0.0365508592583476,0.702642024824917,3.34032919999999,0.000897299929009406,-0.0208821773515505,0.0200050088210517,0.0150961838829701,0.0015107337311285,0.0329913508625408,0.00135603598328677,0.0266960116643501,0.000366432773125906,0.00303979267388369,8.24539697771206e-05,0.00512828398199311,0.0674823238701578,0.00036,0.000134227392660429,26.716,0.3192532,0.0711088991149317,0.717986742484302,7.22739919999999,0.025013819157344,0.0128155646476147,0.0102032787020659,0.00825489600993063,0.0034033290617133,0.0743217820997437,0.00253478957975268,0.0499019001131038,0.000208035985554517,0.00282752646963287,0.000215371174977437,0.00263449969437182,0.031004739343208,0.00036,0.000350604238335362,27.816,0.353,-0.0345580398565841,-0.0153447176593851,-3.88707,-0.0241165192283346,-0.0336977419991652,0.0098017301189858,0.00684128787303947,-0.0018925953305848,-0.0413304312372029,-0.00117875359646591,-0.0232058884487537,0.000158396787571389,0.00021226620425082,-0.000132917205200316,0.00249378428762129,0.0364775845269498,0,-0.000216376845674933,-1.1,-0.0337468
SalinityOnly,11,open,open,open,open,1,0,28.28,26.58,0,0,0.0526443389450011,1.0018349129618,7.25793650209687,0.124113225981273,-0.0803508468419331,0.201132054779657,-0.057723157084837,0.003265843446101,0.0713193759908728,0.00299599180431549,0.0589814969072173,0.000222501802645217,0.00221226691927006,0.000186222583967335,0.00310924448186571,0.0551265060559044,0.00036,0.000303153043667754,26.58,0,0.0870419246788579,0.814446547287519,8.79779241074531,0.364096768441213,0.144090355570424,0.218639692307807,0.100796474408002,0.00421192216274099,0.091979810216391,0.00288056012908312,0.0567090163931162,0.000232655136379716,0.00366185163059098,0.000322871861065714,0.00273697795232413,0.0339597559794724,0.00036,0.000525605355223255,28.28,0,-0.0343975857338568,0.187388365674281,-1.53985590864844,-0.23998354245994,-0.224441202412357,-0.01750763752815,-0.158519631492839,-0.00094607871663999,-0.0206604342255182,0.00011543167523237,0.0022724805141011,-1.0153333734499e-05,-0.00144958471132092,-0.000136649277098379,0.00037226652954158,0.021166750076432,0,-0.000222452311555501,-1.7,0
IceOnly,11,open,open,open,open,1,0,28.28,28.28,0,0,0.0870419246788579,0.814446547287519,8.79779241074531,0.364096768441213,0.144090355570424,0.218639692307807,0.100796474408002,0.00421192216274099,0.091979810216391,0.00288056012908312,0.0567090163931162,0.000232655136379716,0.00366185163059098,0.000322871861065714,0.00273697795232413,0.0339597559794724,0.00036,0.000525605355223255,28.28,0,0.0870419246788579,0.814446547287519,8.79779241074531,0.364096768441213,0.144090355570424,0.218639692307807,0.100796474408002,0.00421192216274099,0.091979810216391,0.00288056012908312,0.0567090163931162,0.000232655136379716,0.00366185163059098,0.000322871861065714,0.00273697795232413,0.0339597559794724,0.00036,0.000525605355223255,28.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SalinityIce,11,open,open,open,open,1,0,28.28,26.58,0,0,0.0526443389450011,1.0018349129618,7.25793650209687,0.124113225981273,-0.0803508468419331,0.201132054779657,-0.057723157084837,0.003265843446101,0.0713193759908728,0.00299599180431549,0.0589814969072173,0.000222501802645217,0.00221226691927006,0.000186222583967335,0.00310924448186571,0.0551265060559044,0.00036,0.000303153043667754,26.58,0,0.0870419246788579,0.814446547287519,8.79779241074531,0.364096768441213,0.144090355570424,0.218639692307807,0.100796474408002,0.00421192216274099,0.091979810216391,0.00288056012908312,0.0567090163931162,0.000232655136379716,0.00366185163059098,0.000322871861065714,0.00273697795232413,0.0339597559794724,0.00036,0.000525605355223255,28.28,0,-0.0343975857338568,0.187388365674281,-1.53985590864844,-0.23998354245994,-0.224441202412357,-0.01750763752815,-0.158519631492839,-0.00094607871663999,-0.0206604342255182,0.00011543167523237,0.0022724805141011,-1.0153333734499e-05,-0.00144958471132092,-0.000136649277098379,0.00037226652954158,0.021166750076432,0,-0.000222452311555501,-1.7,0
SalinityOnly,12,open,open,open,open,1,0,28.753,27.053,0,0,0.0620169680411925,0.928204582490851,7.22343267317693,0.156388929014,-0.00897542028727916,0.162683376975156,-0.00312464752053143,0.00330815830059486,0.0722434463167942,0.00281017149584505,0.0553232893201469,0.000227664545729599,0.00279264998945812,0.000207037969893232,0.00315212857114327,0.0480749770847618,0.00036,0.000337038555640145,27.053,0,0.0958021116510729,0.776557694604418,8.9999754099301,0.353362632766462,0.170424597898317,0.182253696505645,0.118220113052225,0.00438078267050955,0.0956673801328038,0.00273298300192352,0.0538036947374955,0.000248407977985004,0.00398683841612692,0.000358834260214601,0.00271608185951886,0.0313395009466594,0.00036,0.000584148795698188,28.753,0,-0.0337851436098804,0.151646887886433,-1.77654273675317,-0.196973703752462,-0.179400018185596,-0.019570319530489,-0.121344760572756,-0.00107262436991469,-0.0234239338160096,7.71884939215301e-05,0.0015195945826514,-2.0743432255405e-05,-0.0011941884266688,-0.000151796290321369,0.00043604671162441,0.0167354761381024,0,-0.000247110240058043,-1.7,0
IceOnly,12,open,open,open,open,1,0,28.753,28.753,0,0,0.0958021116510729,0.776557694604418,8.9999754099301,0.353362632766462,0.170424597898317,0.182253696505645,0.118220113052225,0.00438078267050955,0.0956673801328038,0.00273298300192352,0.0538036947374955,0.000248407977985004,0.00398683841612692,0.000358834260214601,0.00271608185951886,0.0313395009466594,0.00036,0.000584148795698188,28.753,0,0.0958021116510729,0.776557694604418,8.9999754099301,0.353362632766462,0.170424597898317,0.182253696505645,0.118220113052225,0.00438078267050955,0.0956673801328038,0.00273298300192352,0.0538036947374955,0.000248407977985004,0.00398683841612692,0.000358834260214601,0.00271608185951886,0.0313395009466594,0.00036,0.000584148795698188,28.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
