RowID,Regime0,RegimeNew,IceMultiplier,SalinityAnomaly,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443
28,ice,ice,1,0,-0.557,30.083,30.083,0.6666,0.6666,6.711,0.147698009008035,0.159,0.739561178060094,1.12936561453644,1.14,15.2382971,3.86668243407517e-05,0.144865232074124,0.113301208796832,0.0857707461558612,0.0321332578227973,0.00776041241398584,0.00360959064232896,0.0351174738532917,0.16947161734224,0.0710612956284397,3.86559869894569e-05,0.000790052744511632,0.000406728366060298,0.000373181192743607,0.00583491988570382,0.00036,0.000662115944749322,0.114394265630801
29,ice,ice,1,0,-0.553,30.759,30.759,0.7139,0.7139,2.476,0.19044305676561,0.141,0.859868626140438,1.07672097205199,1.149,17.6270783,3.19023316407409e-06,0.168431053135905,0.0185702488884254,0.0275051389683275,0.00189719685537017,0.00917867023373585,0.00357704845530951,0.000998590819511038,0.200443482457057,0.0704206440417841,2.35667474644045e-05,0.000538996879875962,0.000446071941577292,0.000228824988853169,0.00503976241443327,0.00036,0.000726163625823499,0.108274900378069
30,ice,ice,1,0,-0.531,30.494,30.494,0.749,0.749,2.213,0.194141250248638,0.156,0.842837636120197,1.07391649676331,1.152,16.6906478,1.68429484928106e-06,0.165095023075206,0.0133523205488947,0.0230098557890576,0.000967192077413759,0.00861618093161816,0.00360913275888949,0.000669122636699913,0.18815986057173,0.0710522813679101,2.09615678538764e-05,0.000484910444622525,0.000375471539634053,0.000201798427769443,0.00409831806347258,0.00036,0.000611232738939156,0.110677478327108
31,ice,ice,1,0,-0.692,30.447,30.447,0.8261,0.8261,1.922,0.197230769109064,0.159,0.835365463994685,1.07064175331748,1.153,16.5245639,9.96927240217685e-07,0.163631374115293,0.00706938942454921,0.0173826335759314,0.000555447384870501,0.00851729589970145,0.00361222099994919,0.000432904118860074,0.186000412671814,0.071113078957626,1.46830165355481e-05,0.000344939469642661,0.000289874469584082,0.000141261496708089,0.00286662522841568,0.00036,0.000471888671415948,0.111103104027663
32,ice,ice,1,0,-0.639,30.121,30.121,0.7247,0.7247,3.424,0.179068842709453,0.162,0.78272518461974,1.08396439028503,1.155,15.3725777,4.99327571973885e-06,0.153320197008754,0.0315132812375369,0.0363026225174625,0.0032834674262532,0.00783868665487609,0.00361206353783681,0.003468645915795,0.171180967502034,0.0711099790322254,2.22725311538885e-05,0.000527810140597384,0.000345202084549224,0.000214790613594737,0.00394206147877167,0.00036,0.000561956881824318,0.114051118585958
33,ice,ice,1,0,-0.619,30.007,30.007,0.7524,0.7524,4.146,0.172147089106533,0.17,0.759044362795948,1.08851816345823,1.141,14.9697359,8.17550736198447e-06,0.148681597997638,0.0395402419269377,0.0409565824453004,0.00568891570251795,0.00760438222520301,0.00360310739154816,0.00663702820912224,0.166064235487175,0.0709336611551659,1.97704626409728e-05,0.000474945240816487,0.000308292396844858,0.000191354919359263,0.00343288226513982,0.00036,0.000501871343700932,0.115080248709369
34,ice,ice,1,0,-0.624,29.948,29.948,0.7841,0.7841,6.587,0.159764938967312,0.175,0.747606918124015,1.11038202674379,1.139,14.7612476,3.10485102045019e-05,0.146441231512906,0.0786128115788235,0.0605781797162168,0.0237306970208651,0.0074837300038241,0.00359666092204439,0.0269626034349851,0.163429436458174,0.0708067507876036,1.71112932322975e-05,0.000415623572446996,0.000275091916624332,0.000166020406577072,0.00295664825858708,0.00036,0.000447824050318679,0.115612499959815
35,ice,ice,1,0,-0.474,29.88,29.88,0.886,0.886,6.972,0.169423838238881,0.149,0.784427110277352,1.095132371581,1.136,14.520956,3.24325808276308e-05,0.153653570180139,0.0507078426433372,0.0342413748031559,0.0230565055323001,0.00734518982429986,0.00358769860172724,0.0222566491526659,0.160404000819142,0.0706303113636686,9.96271446810374e-06,0.000242788069055526,0.000176430735097917,9.69778227222571e-05,0.0016972882790819,0.00036,0.000287212824578004,0.116225626549437
36,ice,ice,1,0,-0.462,29.772,29.772,0.8792,0.8792,6.844,0.165813776982797,0.156,0.772925598343846,1.09494686666246,1.13,14.1393164,2.96654198572451e-05,0.151400654201205,0.0504106963420375,0.0347661775834726,0.0216814444672089,0.00712629250754868,0.00357009128636003,0.0220456928524354,0.155623728802304,0.0702836796354444,1.05753314392284e-05,0.000257336603366194,0.000176029514760831,0.000103578118294345,0.00175359367542466,0.00036,0.000286559675192051,0.117198713557689
37,ice,ice,1,0,-0.678,30.229,30.229,0.774,0.774,6.868,0.164691472498155,0.134,0.766210715338294,1.1181426349822,1.127,15.7542173,4.10334477865823e-05,0.150085343022349,0.0925940287723758,0.0690405110700163,0.0302445732157316,0.00806209355142145,0.00361629367558025,0.0318569213932986,0.176059719566127,0.0711932569156538,1.62902272371279e-05,0.00040551346198177,0.000309851643619839,0.000156766109993412,0.00313130997502871,0.00036,0.000504409652404388,0.113075298350374
38,ice,ice,1,0,-0.404,30.77,30.77,0.7667,0.7667,7.241,0.177172404073309,0.087,0.818604819334112,1.13207308219105,1.119,17.665949,7.65069105861894e-05,0.160348299299448,0.11763360721441,0.0757341994459906,0.0511114638273588,0.00920220046418298,0.00357517790427735,0.0395661334198046,0.200957334814068,0.070383818874319,1.46406667683294e-05,0.000375548309215058,0.00037522960761781,0.000142231685269828,0.00352697610670925,0.00036,0.000610838896122016,0.108175070332524
39,ice,ice,1,0,-0.554,30.937,30.937,0.7006,0.7006,8.011,0.17730703100576,0.152,0.841707340854452,1.16779392076985,1.123,18.2560769,0.000142170547094776,0.164873620856104,0.182090109657156,0.0968086744912372,0.0948731073536877,0.00956121039687533,0.0035415045468047,0.057275329358979,0.208797381281915,0.0697208981591262,1.71593157647623e-05,0.000447997662217461,0.000458422066728831,0.000168351985634968,0.00450706121587182,0.00036,0.000746268480721354,0.10665850464541
40,ice,ice,1,0,-0.39,31.104,31.104,0.8334,0.8334,6.007,0.199899690068729,0.155,0.871642056273294,1.10439473529995,1.128,18.8462048,7.48617702471253e-05,0.170737232447505,0.0676079181532672,0.0399432680359696,0.0406052315779995,0.00992355705011527,0.00349793317100592,0.019072444426554,0.216710294937438,0.0688631171187317,9.51113479987253e-06,0.000252727984199698,0.000329039127329758,9.50676406898982e-05,0.00274610345615995,0.00036,0.000535645091001931,0.105140156632448
41,ice,ice,1,0,-0.67,31.002,31.002,0.6199,0.6199,5.029,0.17786846862508,0.164,0.824790684924992,1.11740604906281,1.126,18.4857674,4.30319477390011e-05,0.161559986555332,0.0920829495823804,0.0733079007619423,0.0285824555466722,0.00970184690920293,0.00352572214680669,0.0209373910918188,0.211868596564053,0.0694101931781145,1.98808143165487e-05,0.000531626732973161,0.000533410010388465,0.000195999048791406,0.00549931226680564,0.00036,0.000868341877376571,0.106067740617457
42,ice,ice,1,0,-0.651,31.005,31.005,0.6199,0.6199,5.322,0.176896067152686,0.171,0.824414347044988,1.12313159759674,1.127,18.4963685,5.12279777846507e-05,0.161486269497241,0.102358670401087,0.0777449366888995,0.0343018054336781,0.00970835002873125,0.00352495752776906,0.025020585320255,0.212010611462933,0.0693951402746525,1.98393897336641e-05,0.000530832508569325,0.000533873529368996,0.000195667059923442,0.00549894853572074,0.00036,0.000869096443158831,0.106040468104283
43,ice,ice,1,0,-0.656,31.007,31.007,0.6199,0.6199,6.559,0.174687750949072,0.162,0.830656644017697,1.15075871398705,1.125,18.5034359,9.63402664055091e-05,0.162709010531321,0.151941436728203,0.0956627553907221,0.0656849057829892,0.00971268603996457,0.00352444600720592,0.0440789638798944,0.212105301125972,0.0693850700706989,1.98231449592819e-05,0.000530496616455132,0.000534139935711249,0.000195557852160531,0.00550070988086246,0.00036,0.000869530127902033,0.106022286112083
44,ice,ice,1,0,-0.657,31.013,31.013,0.609,0.609,8.834,0.17484414233295,0.174,0.857383360480393,1.22147503323289,1.134,18.5246381,0.000240531822092906,0.167944239337008,0.278914345270319,0.124566868511532,0.163786888969304,0.00972569694509391,0.00352290292773387,0.0782474654359193,0.212389432821264,0.0693546917709395,2.02838532788646e-05,0.000543300895031615,0.000543783936190153,0.000200259931758674,0.00564962643062512,0.00036,0.000885229663565365,0.105967738615791
45,ice,ice,1,0,-0.644,31.013,31.013,0.609,0.609,10.544,0.177299864288468,0.174,0.876946868516027,1.28798134180315,1.125,18.5246381,0.000408489034392814,0.171776338987236,0.398274133332559,0.135423522821187,0.272608680519953,0.00972569694509391,0.00352290292773387,0.0933497711475602,0.212389432821264,0.0693546917709395,2.02584483882268e-05,0.000542866763476264,0.000543745048647076,0.000200009112469286,0.00564511202409292,0.00036,0.000885166358262681,0.105967738615791
46,ice,ice,1,0,-0.646,31.013,31.013,0.609,0.609,10.055,0.176505471367247,0.167,0.871614330581074,1.26768209895779,1.123,18.5246381,0.000354317888683322,0.170731801539343,0.361842802592148,0.133484439773719,0.23801335132851,0.00972569694509391,0.00352290292773387,0.0903177487198857,0.212389432821264,0.0693546917709395,2.02175370804441e-05,0.000542166762924631,0.000543561649766557,0.000199605200274099,0.00563783292395868,0.00036,0.000884867801945558,0.105967738615791
47,ice,ice,1,0,-0.658,31.012,31.012,0.609,0.609,10.723,0.17768354993825,0.167,0.878643207257262,1.29564690629442,1.126,18.5211044,0.000429309171284064,0.172108617793527,0.412031627512059,0.13624483331222,0.285592432521231,0.00972352816179846,0.00352316099491491,0.0945048250716015,0.212342071006822,0.0693597722883889,2.0166433752685e-05,0.000541320690044252,0.000543098544691012,0.000199074568754543,0.00562634824136347,0.00036,0.000884113909962112,0.105976830023427
48,ice,ice,1,0,-0.678,31.015,31.015,0.6242,0.6242,10.419,0.178795712240486,0.174,0.876963998111919,1.27692938578999,1.128,18.5317055,0.000392171320313729,0.171779694332213,0.378359052503574,0.129840310112348,0.258475406568041,0.00973003487061347,0.00352238572864898,0.0895875385794171,0.21248416428842,0.0693445097750536,1.93993684820255e-05,0.000521001273503471,0.00053099750676706,0.000191577795488069,0.00542291642318635,0.00036,0.000864414545899864,0.10594955561068
49,ice,ice,1,0,-0.677,31.033,31.033,0.6242,0.6242,9.488,0.178567038971009,0.166,0.870193453407889,1.24214218092223,1.135,18.5953121,0.000308020410570372,0.170453480140724,0.315925976761491,0.122491324280026,0.203401998007561,0.00976909773600964,0.00351766705351521,0.0806814569541576,0.213337217789131,0.06925161415284,1.92631606404559e-05,0.000518140683465012,0.000533643025544939,0.000190685897414843,0.00543982019727545,0.00036,0.000868721204375481,0.105785897184491
50,ice,ice,1,0,-0.814,30.948,30.948,0.6494,0.6494,9.42,0.176041208806788,0.169,0.856285114258682,1.2247747583284,1.123,18.2949476,0.000251409052566434,0.167729114884153,0.284623820582624,0.1245476828895,0.169529601901927,0.00958497488810026,0.00353893908667281,0.0831519222373892,0.209316349417673,0.0696703924539314,1.8279980103765e-05,0.000491568706512276,0.000498149488977733,0.000179484318566688,0.00496848764752612,0.00036,0.000810941028568402,0.106558548112135
51,ice,ice,1,0,-0.732,31.047,31.047,0.748,0.748,8.618,0.191129807192793,0.18,0.87581492957036,1.17413853138076,1.115,18.6447839,0.000215630186251731,0.171554614804136,0.193227448603874,0.0774521788977611,0.127414152705612,0.00979950676465837,0.00351391747355105,0.0504843178652898,0.214001289102869,0.0691777969151757,1.35649096330278e-05,0.000362665607191722,0.000420584801851647,0.000134530646079455,0.0038332389100689,0.00036,0.000684672933246866,0.105658593155952
52,ice,ice,1,0,-0.55,31.057,31.057,0.8252,0.8252,9.551,0.203206268448143,0.169,0.897151690022639,1.16667887565723,1.129,18.6801209,0.000274913921700178,0.1757340591102,0.179433271566064,0.0485889544348024,0.144088019625556,0.00982124185655421,0.00351119661323491,0.0353446126573776,0.214475939286413,0.0691242318773507,1.0172773518581e-05,0.00026845789882185,0.000335385231081163,0.000101025191922298,0.00285121222731118,0.00036,0.000545975957573987,0.10556765414473
53,ice,ice,1,0,-0.821,30.718,30.718,0.8231,0.8231,10.699,0.187072850096671,0.172,0.869492131471761,1.17952782927022,1.133,17.4821966,0.000225401701207411,0.170316105210766,0.202504515901623,0.0745777963409377,0.138244086720143,0.00909109418684415,0.00358364217764474,0.0598227484323203,0.198530999780179,0.0705504533466569,1.13542445430399e-05,0.00029321913147774,0.000305918600161716,0.000110040671504146,0.00269741797281016,0.00036,0.000498007023519073,0.108646924376668
54,ice,ice,1,0,-0.78,30.347,30.347,0.8425,0.8425,10.071,0.176492488977746,0.176,0.836962933482167,1.15017450860525,1.155,16.1711939,0.000131553108053328,0.163944286413694,0.149721623240815,0.0695870807821025,0.088380358227676,0.00830778159001071,0.00361618315467702,0.0560857387309118,0.181425046437973,0.0711910811125348,1.1202293437181e-05,0.000284229373907131,0.000252439366018196,0.000107715067047656,0.00228157382564659,0.00036,0.0004109478051459,0.112008188366871
55,ice,ice,1,0,-0.666,30.371,30.371,0.8649,0.8649,11.534,0.183272674046259,0.178,0.863770391459557,1.16544888958778,1.182,16.2560027,0.000196024744974788,0.169195330866025,0.177016895291566,0.0617449737543652,0.124345275348426,0.00835795591002119,0.00361555591328236,0.0575748122090733,0.182520751499459,0.0711787327355046,1.00235785091759e-05,0.000252446239321621,0.000231105176392418,9.63838289401069e-05,0.00204308040756458,0.00036,0.000376217729010913,0.111791030793054
56,ice,ice,1,0,-0.651,30.197,30.197,0.8151,0.8151,13.073,0.170098139394235,0.173,0.855345875424255,1.2221248695927,1.214,15.6411389,0.000267307858004965,0.167545136795851,0.278996107298175,0.097196779334317,0.189034079875439,0.00799575342965428,0.00361547186908741,0.0896524371355444,0.174610986286141,0.0711770781740944,1.37858905328634e-05,0.000342395731709365,0.000269360232059893,0.000132731446259647,0.00261735954116035,0.00036,0.000438493401027733,0.113364516222383
57,ice,ice,1,0,-0.387,30.041,30.041,0.76,0.76,10.123,0.154225727558746,0.192,0.789681975732082,1.17548264124837,1.143,15.0898817,0.000119316463599661,0.154682893143811,0.195576596512851,0.105975346321213,0.0948490687133247,0.00767409977937217,0.00360626119724656,0.0787782624288585,0.167586725018904,0.0709957495029305,1.97349629642704e-05,0.000468641791149039,0.000308355562199586,0.000190776328677009,0.0034196623418163,0.00036,0.000501974171022581,0.114773412995208
58,ice,ice,1,0,-0.38,30.099,30.099,0.76,0.76,11.481,0.156193065848382,0.219,0.814091983843941,1.20780530118821,1.118,15.2948363,0.000179032721649678,0.159464325153711,0.253586519525664,0.11875976435861,0.1403722952505,0.00779334893194896,0.00361069432522946,0.096585252463743,0.170190883880031,0.0710830236149745,1.95605183099309e-05,0.000465118270838559,0.000314738578572924,0.000188748026428687,0.003451251917351,0.00036,0.000512365127909411,0.114249795246113
59,ice,ice,1,0,-0.429,30.069,30.069,0.7569,0.7569,10.822,0.154833505946843,0.196,0.801887714227183,1.19244389154423,1.122,15.1888253,0.000148347991474437,0.157073753010694,0.226033498397472,0.113958623879952,0.117428788434927,0.00773161808577492,0.00360855038919299,0.0889882415603332,0.168842807800702,0.0710408163711087,1.99307093802472e-05,0.000473092539589572,0.000313969442464561,0.000192491485228686,0.0034798663382539,0.00036,0.00051111304587254,0.114520662168921
60,ice,ice,1,0,-0.444,30.078,30.078,0.79559,0.79559,9.798,0.159914468128451,0.185,0.79796509532201,1.15804221688417,1.128,15.2206286,0.000106847121501528,0.156305390480461,0.164088750365137,0.0884287374235507,0.0815760219782476,0.00775012603337407,0.00360922710877304,0.0661669663454874,0.169246983718938,0.0710541388153693,1.72962223338062e-05,0.000408516780753971,0.000282702468382747,0.0001670011744323,0.00301271040343833,0.00036,0.000460213320623077,0.114439408865474
61,ice,ice,1,0,-0.431,30.348,30.348,0.85288,0.85288,11.359,0.178069810627134,0.191,0.856369831945096,1.1682159619984,1.127,16.1747276,0.000184748104489722,0.167745709383253,0.182046248086543,0.0679676405994546,0.122506753312577,0.00830987081078458,0.00361616110105642,0.0610268120543343,0.181470670768826,0.0711906469472766,1.2947583333274e-05,0.000303494829848198,0.000252089097445349,0.000124496788813113,0.00243704753043124,0.00036,0.000410377600492429,0.111999140928393
62,ice,ice,1,0,-0.509,30.42,30.42,0.76806,0.76806,10.656,0.165211068757989,0.175,0.829155314971468,1.1929683321518,1.123,16.429154,0.000174179666632777,0.162414930221059,0.226915994716085,0.106120174690986,0.127882421175231,0.00846060912801727,0.00361364054317503,0.0809868618439795,0.184762488916382,0.0711410252237888,1.96635944495924e-05,0.000455106607275494,0.000348523192821886,0.000189128785470841,0.00374632803525388,0.00036,0.000567363337151907,0.111347544367497
63,ice,ice,1,0,-0.193,30.537,30.537,0.7542,0.7542,9.941,0.165046918594513,0.166,0.825076695232108,1.1849071782179,1.122,16.8425969,0.000155143134215574,0.161616010249848,0.212521462710012,0.105752976857587,0.114046638150911,0.00870688172512905,0.00360562060063144,0.0752660795818419,0.190140581356983,0.0709831382043219,2.0950100255997e-05,0.000480247361242715,0.000378762721265624,0.000201854760832773,0.00412316257179161,0.00036,0.000616590476478923,0.110287944988659
64,ice,ice,1,0,-0.552,30.549,30.549,0.70175,0.70175,9.069,0.160155023985251,0.181,0.807789515589852,1.17952422685651,1.116,16.8850013,0.000126815779368607,0.158229797769968,0.203136600210449,0.113201420332543,0.0966530930857788,0.00873223305663449,0.00360452334393196,0.0723691651024165,0.190694202855792,0.070961536729133,2.48706709734866e-05,0.000570562056768374,0.000426376258962645,0.000239694052608392,0.00492032056792001,0.00036,0.000694100886683375,0.110179215753877
65,ice,ice,1,0,-0.471,30.502,30.502,0.71299,0.71299,10.023,0.160062551971659,0.16,0.81714651134632,1.19910861371607,1.113,16.7189174,0.000162155995031361,0.160062645953444,0.238225823639124,0.121182394046509,0.123670670671178,0.00863303874784821,0.00360852902116265,0.0850301064423426,0.188528000978317,0.0710403957029303,2.44201765179775e-05,0.000557639631698671,0.000411268687549746,0.00023512699938336,0.0047266961145747,0.00036,0.000669507165778656,0.110605016470369
66,ice,ice,1,0,-0.602,30.852,30.852,0.60418,0.60418,9.532,0.161582926410933,0.154,0.84696828319602,1.23112414615217,1.114,17.9557124,0.000227206266199713,0.165904134160276,0.296257104210118,0.132309433311648,0.171372271487017,0.00937806383494495,0.00355988053386737,0.0856195695788891,0.204797833009831,0.070082662574684,3.16235578815426e-05,0.000721485419603319,0.000554938600181516,0.000308581343579457,0.00700554245872433,0.00036,0.000903388418900142,0.107430634478908
67,ice,ice,1,0,-0.658,30.693,30.693,0.4836,0.4836,9.593,0.147427486837448,0.134,0.817270358670815,1.25619789562632,1.102,17.3938541,0.000208177455386839,0.160086905165443,0.341891805595043,0.173987572978645,0.173312910066772,0.00903779286363556,0.0035873699412663,0.109034932594546,0.197367007331225,0.0706238410903079,4.3626581279287e-05,0.000974458118979505,0.000611309511976995,0.000422372222450277,0.00887683160895989,0.00036,0.000995155019497434,0.108873714070245
68,ice,ice,1,0,-0.471,30.442,30.442,0.58223,0.58223,8.582,0.146148611440327,0.138,0.774313406357229,1.19154841725429,1.08,16.5068954,0.00010817582316494,0.151672498013316,0.225345500402161,0.139426991018521,0.0908239730152177,0.00850679176903064,0.00361250339824288,0.0796475470988111,0.185771023830269,0.0711186384768684,3.83374974355739e-05,0.00084184607901364,0.000507841521161987,0.000368814887730357,0.0069837898017837,0.00036,0.000826718755379978,0.111148374512045
69,ice,ice,1,0,-0.37,30.138,30.138,0.63443,0.63443,7.64,0.144552780788034,0.153,0.739792472311394,1.15341166015762,1.103,15.4326506,5.99484131912543e-05,0.144910537988477,0.156626258195038,0.110095555257196,0.0508613910777838,0.00787376001148315,0.00361300391388806,0.0543769608483801,0.171946898248073,0.0711284920291831,3.60796207650006e-05,0.000781998700857266,0.000427148351595184,0.000347796709387494,0.00587040185781249,0.00036,0.000695357781666579,0.113897572075057
70,ice,ice,1,0,-0.359,30.097,30.097,0.631,0.631,7.758,0.143299090890619,0.169,0.736933683382659,1.15587512046258,1.118,15.2877689,6.16082444594672e-05,0.144350558457509,0.161065513163618,0.112512753902545,0.0526966756934234,0.00778923019220312,0.00361056133357343,0.056753867068214,0.170100938984205,0.0710804054345985,3.65984708131308e-05,0.000792722065518297,0.000423288020845158,0.000353174589673817,0.00587866513810322,0.00036,0.000689073522306071,0.114267855046123
71,ice,ice,1,0,-0.363,30.1,30.1,0.631,0.631,8.196,0.14274021588185,0.165,0.741940499663712,1.16543981815068,1.107,15.29837,7.27624234897993e-05,0.145331293552893,0.178231407850512,0.119856024790028,0.0624622541675186,0.00779540848128622,0.00361076028869606,0.0652268349381636,0.170235860247079,0.0710843222246689,3.65820326337564e-05,0.000792416710171061,0.00042371776342576,0.000352986211264799,0.00588159010780369,0.00036,0.000689773103251237,0.114240765238844
72,ice,ice,1,0,-0.36,30.107,30.107,0.631,0.631,7.436,0.14409948849746,0.16,0.734924728949333,1.14937219208412,1.116,15.3231059,5.45282535414762e-05,0.143957044494305,0.149394618030145,0.10723811214182,0.0463994861470663,0.00780982867664792,0.00361121209554918,0.0507736850849175,0.170550767973624,0.0710932168566474,3.65203710895485e-05,0.000791399738878181,0.000424727767806186,0.00035232329189999,0.00588619246443695,0.00036,0.000691417296428675,0.11417755318663
73,ice,ice,1,0,-0.362,30.103,30.103,0.67753,0.67753,6.754,0.149556118701187,0.153,0.73822904740101,1.12973136488597,1.114,15.3089711,3.9217626291909e-05,0.144604294341308,0.113900111794708,0.086542751364171,0.032188083889398,0.00780158784715533,0.0036109560496502,0.0358761754905986,0.170370805024769,0.0710881761317771,3.21752803589205e-05,0.000697980269301906,0.00039250737724887,0.000310438856689016,0.00518523429526114,0.00036,0.000638965497846998,0.1142136747881
74,ice,ice,1,0,-0.352,30.104,30.104,0.67753,0.67753,5.835,0.153243407804825,0.157,0.738908822813478,1.11541631149573,1.112,15.3125048,2.52932357899527e-05,0.144737448738546,0.0882086882968397,0.0731974212881448,0.0202439037050399,0.00780364787506414,0.00361102059348636,0.0230531200290933,0.170415791842847,0.0710894467934884,3.2122916375544e-05,0.000697269070746005,0.000392585127119499,0.000309925093218411,0.00518148021177694,0.00036,0.000639092067403835,0.114204644494907
75,ice,ice,1,0,-0.356,30.109,30.109,0.67753,0.67753,5.199,0.157011776283898,0.156,0.7448822697161,1.10663989993277,1.12,15.3301733,1.79391540002522e-05,0.145907527425073,0.0724575415767585,0.0641230180831611,0.0139841578235104,0.00781394980925157,0.00361133798905302,0.0158202173800584,0.170640765124596,0.0710956952971079,3.2096353564693e-05,0.000696788224935692,0.000393253481279787,0.000309626678523656,0.00518557020462713,0.00036,0.000640180085804304,0.114159491957297
76,ice,ice,1,0,-0.344,30.103,30.103,0.67753,0.67753,4.189,0.16492515886627,0.155,0.762778221774937,1.09430505165187,1.118,15.3089711,9.35153276245567e-06,0.149412986236461,0.0503200194643536,0.0499393092309113,0.00688066281224504,0.00780158784715533,0.0036109560496502,0.00741900252812957,0.170370805024769,0.0710881761317771,3.21138106428624e-05,0.000697176685338812,0.000392448906415434,0.000309845774417123,0.00517926454037291,0.00036,0.000638870312769311,0.1142136747881
77,ice,ice,1,0,-0.407,30.102,30.102,0.67753,0.67753,2.888,0.17860803872136,0.156,0.801836236506667,1.08101475949235,1.107,15.3054374,3.06886138637198e-06,0.157063669555599,0.0264677490625204,0.0324259363850585,0.00202583410807588,0.0077995279388894,0.00361089115090643,0.00184167320474246,0.170325820819449,0.0710868984830701,3.20948809151917e-05,0.000696955779262739,0.000392027501474305,0.000309671696918146,0.00517609623616112,0.00036,0.000638184304725613,0.114222705009828
78,ice,ice,1,0,-0.604,30.139,30.139,0.67939,0.67939,4.016,0.167311931975424,0.157,0.771643228460899,1.09207548531892,1.109,15.4361843,8.44954364439704e-06,0.151149463608446,0.0463087986455304,0.0470261496889766,0.00610549262468297,0.00787582422689309,0.00361305603595788,0.00633283737676939,0.171991976512655,0.0711295181460421,3.20455534832755e-05,0.000693854584762858,0.000395670895395816,0.000308902195195902,0.00521028359968463,0.00036,0.000644115411109468,0.113888539286816
79,ice,ice,1,0,-0.103,30.256,30.256,0.71694,0.71694,6.056,0.157352091247723,0.134,0.755894287002965,1.11504651453276,1.114,15.8496272,2.94696117620761e-05,0.148064561200224,0.087337631254283,0.0703352559153332,0.0229170764322548,0.00811816332472406,0.00361670439089748,0.0243832376408763,0.177284169332287,0.0712013425867087,2.88312642927494e-05,0.000619434076388706,0.000386287353914145,0.000277362041231715,0.00482478535313075,0.00036,0.000628839878464887,0.112831214821276
80,ice,ice,1,0,-0.56,29.591,29.591,0.71069,0.71069,6.395,0.14338964763014,0.15,0.712835707013886,1.11441573041345,1.108,13.4997167,2.67348801710374e-05,0.139630247220599,0.0862384421112271,0.0669573557034844,0.0228543214468109,0.00676256601924535,0.00353130029897299,0.0278156268372937,0.147680682356488,0.0695200091543368,3.35692675207413e-05,0.000700859894592786,0.000307845817664647,0.000333082473069425,0.00461677487459887,0.00036,0.000501144354337797,0.118827569234079
81,ice,ice,1,0,0.586,29.612,29.612,0.80582,0.80582,6.39,0.150353147039008,0.145,0.728683642133712,1.10294634046451,1.114,13.5739244,2.39419442748823e-05,0.142734540505776,0.0651535912948941,0.0498815784205979,0.0195449754754317,0.00680456532998847,0.00353639715555353,0.0230326481454139,0.148597861848916,0.069620349959745,2.41546374460043e-05,0.000498797752917429,0.00024685687225703,0.000239268184791078,0.00328957369586838,0.00036,0.000401860024604468,0.118638713912327
82,ice,ice,1,0,0.708,29.538,29.538,0.6517,0.6517,5.641,0.138000017132991,0.15,0.695485554985237,1.11162337593991,1.118,13.3124306,1.84357095324015e-05,0.136231699710649,0.0815373733281981,0.0682295527256824,0.0163091494583611,0.00665680237850488,0.00351774082997098,0.0207634068257443,0.145371019635472,0.0692530665753038,4.15069842123039e-05,0.000853659272766482,0.000341771417615174,0.000413659934884194,0.00565899837901089,0.00036,0.000556372075187492,0.119304053048599
83,ice,ice,1,0,-0.495,29.507,29.507,0.57457,0.57457,5.885,0.133562040220806,0.157,0.695052741071447,1.1203374555838,1.133,13.2028859,2.28044016237096e-05,0.136146920127937,0.0975825139111697,0.0794004944042755,0.0207334837367736,0.00659509640141591,0.0035093477300922,0.0257325208045945,0.144023486646361,0.069087833281331,5.01338993126612e-05,0.00103090213625153,0.000372317688418102,0.000500986076468273,0.00686096571055038,0.00036,0.000606098562541096,0.119582650323887
84,ice,ice,1,0,-0.558,29.541,29.541,0.49666,0.49666,6.809,0.127224544916278,0.15,0.688168083439611,1.14518884701525,1.109,13.3230317,3.79253150060729e-05,0.134798353497922,0.142593614635833,0.108758077610213,0.0358101522649107,0.00666278002646216,0.00351853496515503,0.0440867246478495,0.145501559304394,0.0692687005572908,6.00346216504868e-05,0.0012226911093403,0.000412741878103941,0.000598153605222496,0.00810233550346929,0.00036,0.000671905382959905,0.119277088063656
85,ice,ice,1,0,-0.54,29.649,29.649,0.51332,0.51332,6.535,0.131400683308708,0.145,0.69199814431973,1.14005830573953,1.109,13.7046713,3.40959862148242e-05,0.135548585763644,0.13329809580777,0.104352097128731,0.0314071112012297,0.00687869249240402,0.00354499651556834,0.0389892159571093,0.150216648252705,0.0697896438561392,5.96083776502837e-05,0.0011984204722742,0.0004258273291091,0.000588787543774931,0.00795907829180901,0.00036,0.000693207279945046,0.118305886622368
86,ice,ice,1,0,-0.454,29.803,29.803,0.6369,0.6369,5.732,0.144210056672133,0.125,0.717233841666396,1.11519278059068,1.116,14.2488611,2.18673453443504e-05,0.140491753768036,0.0880213113414702,0.0733196982018846,0.0185941153235347,0.00718898135097558,0.00357556882022535,0.0222755188590277,0.156992725592439,0.0703915147591158,4.60812367383983e-05,0.000915905320841608,0.000389567710747881,0.000450480249594601,0.00628557178594462,0.00036,0.000634179994240736,0.116919490349126
